Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-20,214.10000610351562,194.9499969482422,162.8000030517578,386.8399963378906,236.25999450683594,217.49000549316406,199.32000732421875,164.88999938964844,391.7900085449219,238.0,212.22000122070312,192.3000030517578,160.9600067138672,383.2799987792969,230.0500030517578,213.99000549316406,193.07000732421875,161.57000732421875,385.739990234375,233.35000610351562,48862900,38921100,28138500,18470500,99028300
2025-03-21,218.27000427246094,196.2100067138672,163.99000549316406,391.260009765625,248.7100067138672,218.83999633789062,196.99000549316406,164.24000549316406,391.739990234375,249.52000427246094,211.27999877929688,192.52000427246094,160.88999938964844,382.79998779296875,234.5500030517578,211.55999755859375,192.89999389648438,161.2100067138672,383.2200012207031,234.99000549316406,94127800,60056900,36625800,39675900,132728700
2025-03-24,220.72999572753906,203.25999450683594,167.67999267578125,393.0799865722656,278.3900146484375,221.47999572753906,203.63999938964844,168.32000732421875,395.3999938964844,278.6400146484375,218.5800018310547,199.9499969482422,165.13999938964844,389.80999755859375,256.3299865722656,221.0,200.0,167.07000732421875,395.3999938964844,258.0799865722656,44299500,41625400,30879100,21004500,169079900
2025-03-25,223.75,205.7100067138672,170.55999755859375,395.1600036621094,288.1400146484375,224.10000610351562,206.2100067138672,170.6300048828125,396.3599853515625,288.20001220703125,220.0800018310547,203.22000122070312,168.32000732421875,392.6400146484375,271.2799987792969,220.77000427246094,203.60000610351562,168.97999572753906,393.9200134277344,283.6000061035156,34493600,31171200,24174400,15775000,150361500
2025-03-26,221.52999877929688,201.1300048828125,165.05999755859375,389.9700012207031,272.05999755859375,225.02000427246094,206.00999450683594,169.61000061035156,395.30999755859375,284.8999938964844,220.47000122070312,199.92999267578125,164.83999633789062,388.57000732421875,266.510009765625,223.50999450683594,205.83999633789062,169.0,395.0,282.6600036621094,34466100,32855300,28901600,16108400,153629800
2025-03-27,223.85000610351562,201.36000061035156,162.24000549316406,390.5799865722656,273.1300048828125,224.99000549316406,203.7899932861328,165.4199981689453,392.239990234375,291.8500061035156,220.55999755859375,199.27999877929688,162.0,387.3999938964844,271.82000732421875,221.38999938964844,200.88999938964844,164.6300048828125,390.1300048828125,272.4800109863281,37094800,27317700,24508300,13766800,162572100
2025-03-28,217.89999389648438,192.72000122070312,154.3300018310547,378.79998779296875,263.54998779296875,223.80999755859375,199.25999450683594,161.82000732421875,389.1300048828125,276.1000061035156,217.67999267578125,191.8800048828125,153.6300048828125,376.92999267578125,260.57000732421875,221.6699981689453,198.4199981689453,160.49000549316406,388.0799865722656,275.5799865722656,39818600,52548200,48669300,21632000,123809400
2025-03-31,222.1300048828125,190.25999450683594,154.63999938964844,375.3900146484375,259.1600036621094,225.6199951171875,191.3300018310547,155.5399932861328,377.07000732421875,260.55999755859375,216.22999572753906,184.39999389648438,150.66000366210938,367.239990234375,243.36000061035156,217.00999450683594,188.19000244140625,153.11000061035156,372.5400085449219,249.30999755859375,65299300,63547600,54603500,35184700,134008900
2025-04-01,223.19000244140625,192.1699981689453,157.07000732421875,382.19000244140625,268.4599914550781,223.67999267578125,193.92999267578125,158.10000610351562,382.8500061035156,277.45001220703125,218.89999389648438,187.1999969482422,153.6199951171875,373.2300109863281,259.25,219.80999755859375,187.86000061035156,153.6199951171875,374.6499938964844,263.79998779296875,36412700,41267300,30672900,19689500,146486900
2025-04-02,223.88999938964844,196.00999450683594,157.0399932861328,382.1400146484375,282.760009765625,225.19000244140625,198.33999633789062,158.41000366210938,385.0799865722656,284.989990234375,221.02000427246094,187.66000366210938,154.6999969482422,376.6199951171875,251.27000427246094,221.32000732421875,187.66000366210938,155.14999389648438,377.9700012207031,254.60000610351562,35905900,53679200,25041700,16092600,212787800
2025-04-03,203.19000244140625,178.41000366210938,150.72000122070312,373.1099853515625,267.2799987792969,207.49000549316406,184.1300048828125,152.77999877929688,377.4800109863281,276.29998779296875,201.25,176.9199981689453,150.38999938964844,369.3500061035156,261.510009765625,205.5399932861328,183.0,151.11000061035156,374.7900085449219,265.2900085449219,103419000,95553600,46883400,30198000,136174300
2025-04-04,188.3800048828125,171.0,145.60000610351562,359.8399963378906,239.42999267578125,199.8800048828125,178.13999938964844,151.07000732421875,374.5899963378906,261.0,187.33999633789062,166.0,145.3800048828125,359.4800109863281,236.0,193.88999938964844,167.14999389648438,148.00999450683594,364.1300048828125,255.3800048828125,125910900,123159400,62259500,49209900,181229400
2025-04-07,181.4600067138672,175.25999450683594,146.75,357.8599853515625,233.2899932861328,194.14999389648438,183.41000366210938,152.85000610351562,371.0,252.0,174.6199951171875,161.3800048828125,140.52999877929688,344.7900085449219,214.25,177.1999969482422,162.0,141.5500030517578,350.8800048828125,223.77999877929688,160466300,109327100,76794100,50425000,183453800
2025-04-08,172.4199981689453,170.66000366210938,144.6999969482422,354.55999755859375,221.86000061035156,190.33999633789062,185.89999389648438,152.24000549316406,373.6499938964844,250.44000244140625,169.2100067138672,168.57000732421875,143.02999877929688,350.25,217.8000030517578,186.6999969482422,185.22999572753906,151.22000122070312,368.260009765625,245.0,120859500,87710400,52200200,35868900,171603500
2025-04-09,198.85000610351562,191.10000610351562,158.7100067138672,390.489990234375,272.20001220703125,200.61000061035156,192.64999389648438,159.5500030517578,393.2300109863281,274.69000244140625,171.88999938964844,169.92999267578125,143.91000366210938,353.1000061035156,223.8800048828125,171.9499969482422,172.1199951171875,144.4199981689453,353.5400085449219,224.69000244140625,184395900,116804300,70406200,50199700,219433400
2025-04-10,190.4199981689453,181.22000122070312,152.82000732421875,381.3500061035156,252.39999389648438,194.77999877929688,186.8699951171875,157.72000122070312,383.8999938964844,262.489990234375,183.0,175.85000610351562,149.92999267578125,367.79998779296875,239.3300018310547,189.07000732421875,185.44000244140625,156.5399932861328,382.05999755859375,260.0,121880000,68302000,48022000,38024400,181722600
2025-04-11,198.14999389648438,184.8699951171875,157.13999938964844,388.45001220703125,252.30999755859375,199.5399932861328,185.86000061035156,157.6699981689453,390.04998779296875,257.739990234375,186.05999755859375,178.0,152.82000732421875,378.8900146484375,241.36000061035156,186.10000610351562,179.92999267578125,152.89999389648438,380.6400146484375,251.83999633789062,87435900,50594300,33636200,23839200,128948100
2025-04-14,202.52000427246094,182.1199951171875,159.07000732421875,387.80999755859375,252.35000610351562,212.94000244140625,187.44000244140625,161.72000122070312,394.6499938964844,261.79998779296875,201.16000366210938,179.22999572753906,157.55999755859375,384.2099914550781,245.92999267578125,211.44000244140625,186.83999633789062,160.0,393.2200012207031,258.3599853515625,101352900,48002500,30333000,19251200,100135200
2025-04-15,202.13999938964844,179.58999633789062,156.30999755859375,385.7300109863281,254.11000061035156,203.50999450683594,182.35000610351562,159.64999389648438,391.8900146484375,258.75,199.8000030517578,177.92999267578125,155.2100067138672,384.1600036621094,247.5399932861328,201.86000061035156,181.41000366210938,159.1300048828125,388.510009765625,249.91000366210938,51343900,43642000,27551500,17199900,79594300
2025-04-16,194.27000427246094,174.3300018310547,153.3300018310547,371.6099853515625,241.5500030517578,200.6999969482422,179.10000610351562,155.88999938964844,381.6099853515625,251.97000122070312,192.3699951171875,171.41000366210938,151.50999450683594,368.0,233.88999938964844,198.36000061035156,176.2899932861328,153.10000610351562,380.6700134277344,247.61000061035156,59732400,51875300,28187400,21967800,112378700
2025-04-17,196.97999572753906,172.61000061035156,151.16000366210938,367.7799987792969,241.3699951171875,198.8300018310547,176.2100067138672,154.67999267578125,374.32000732421875,244.33999633789062,194.4199981689453,172.0,148.5,366.8900146484375,237.67999267578125,197.1999969482422,176.0,154.2899932861328,373.75,243.47000122070312,51334300,44468400,32938500,20943700,83404800
2025-04-21,193.16000366210938,167.32000732421875,147.6699981689453,359.1199951171875,227.5,193.8000030517578,169.60000610351562,148.9499969482422,364.4800109863281,232.2100067138672,189.80999755859375,165.2899932861328,146.10000610351562,355.6700134277344,222.7899932861328,193.27000427246094,169.60000610351562,148.8800048828125,362.82000732421875,230.25999450683594,46742500,48126100,26049100,20807300,97768000
2025-04-22,199.74000549316406,173.17999267578125,151.47000122070312,366.82000732421875,237.97000122070312,201.58999633789062,176.77999877929688,152.19000244140625,367.7699890136719,242.7899932861328,195.97000122070312,169.35000610351562,148.5399932861328,359.8599853515625,229.85000610351562,196.1199951171875,169.85000610351562,148.88999938964844,363.3800048828125,230.9600067138672,52976400,56607200,26971800,19485000,120858500
2025-04-23,204.60000610351562,180.60000610351562,155.35000610351562,374.3900146484375,250.74000549316406,208.0,187.3800048828125,157.52999877929688,380.3900146484375,259.45001220703125,202.8000030517578,180.19000244140625,153.80999755859375,373.0199890136719,244.42999267578125,206.0,183.4499969482422,155.61000061035156,376.05999755859375,254.86000061035156,52929200,63470100,31128800,20545500,150381900
2025-04-24,208.3699951171875,186.5399932861328,159.27999877929688,387.29998779296875,259.510009765625,208.8300018310547,186.74000549316406,159.58999633789062,388.45001220703125,259.5400085449219,202.94000244140625,180.17999267578125,155.7899932861328,375.19000244140625,249.1999969482422,204.88999938964844,180.9199981689453,156.14999389648438,375.70001220703125,250.5,47311000,43763200,45894000,22232300,94464200
2025-04-25,209.27999877929688,188.99000549316406,161.9600067138672,391.8500061035156,284.95001220703125,209.75,189.94000244140625,166.10000610351562,392.1600036621094,286.8500061035156,206.1999969482422,185.49000549316406,161.0399932861328,384.6000061035156,259.6300048828125,206.3699951171875,187.6199951171875,165.07000732421875,387.0,261.69000244140625,38222300,36414300,56034000,18973200,167560700
2025-04-28,210.13999938964844,187.6999969482422,160.61000061035156,391.1600036621094,285.8800048828125,211.5,190.22000122070312,163.14999389648438,392.739990234375,294.8599853515625,207.4600067138672,184.88999938964844,158.60000610351562,386.6400146484375,272.4200134277344,210.0,190.11000061035156,162.42999267578125,391.9599914550781,288.9800109863281,38743100,33224700,29745800,16579400,151731800
2025-04-29,211.2100067138672,187.38999938964844,160.16000366210938,394.0400085449219,292.0299987792969,212.24000549316406,188.02000427246094,160.74000549316406,395.1000061035156,293.32000732421875,208.3699951171875,183.67999267578125,157.52000427246094,390.3800048828125,279.4700012207031,208.69000244140625,183.99000549316406,160.32000732421875,391.29998779296875,285.5,36827600,41667300,26809000,14974000,108906600
2025-04-30,212.5,184.4199981689453,158.8000030517578,395.260009765625,282.1600036621094,213.5800018310547,185.0500030517578,159.27000427246094,396.6600036621094,284.45001220703125,206.6699981689453,178.85000610351562,155.39999389648438,384.44000244140625,270.7799987792969,209.3000030517578,182.1699981689453,157.97999572753906,390.29998779296875,279.8999938964844,51661400,54771700,34776600,35545100,128334200
